Order Date,Sales,Profit
15-08-2024,146.9052,-40.2948
05-09-2023,164.025,5.325
26-09-2024,307.557,-34.173
05-11-2022,84.2274,21.8874
02-08-2022,59.8794,1.0794
27-11-2022,129.15,23.22
13-10-2024,62.4,3.12
26-08-2021,65.6352,-26.0748
18-07-2023,93.51,2.79
14-09-2022,87.381,-1.239
02-05-2024,310.5,49.68
15-06-2023,284.25,28.35
02-05-2024,88.128,-7.872
24-11-2024,27.5706,-2.1294
03-05-2022,216.1125,-15.2775
01-10-2024,162.1488,-5.9712
13-02-2023,72.75,5.7
24-06-2024,121.074,37.014
20-10-2022,185.58,59.31
25-08-2024,334.611,3.681
16-04-2022,314.22,-37.74
04-08-2024,62.46,24.3
23-10-2024,279.936,111.816
21-04-2024,500.4,245.16
28-11-2024,90.558,-3.042
29-06-2022,84.8625,-22.0875
31-12-2023,179.9658,19.9458
23-01-2024,203.55,28.35
22-08-2024,169.44,33.84
20-12-2023,110.376,23.256
13-08-2024,344.82,72.24
26-04-2021,61.116,-50.004
23-08-2023,221.94,54.24
26-01-2021,141.7059,51.1659
25-11-2021,213.3,-2.88
18-02-2021,300.42,18
24-06-2021,189.54,-8.46
08-05-2023,33.9,8.79
02-02-2022,244.8,4.8
18-10-2024,152.2584,-86.3016
08-05-2024,93.15,6.21
13-02-2024,195.048,36.828
25-07-2021,89.91,17.91
19-12-2023,151.362,-7.578
28-11-2022,27.6,6.3
25-12-2023,94.68,1.86
17-11-2024,115.6356,40.3956
08-08-2021,143.43,60.06
01-12-2022,336.63,127.89
03-02-2024,289.92,40.56
01-10-2022,211.41,82.44
11-09-2024,301.77,138.81
31-10-2022,146.88,27.36
21-08-2022,106.32,23.28
02-12-2024,118.08,25.92
24-12-2022,58.8,15.84
28-03-2024,138.348,58.338
05-12-2021,98.64,31.56
26-06-2024,252.27,93.33
04-10-2023,100.32,33
09-12-2024,146.9598,8.8398
01-07-2024,248.82,4.92
12-03-2021,285.36,91.2
31-10-2024,235.8528,-25.6272
26-10-2021,161.244,59.004
23-10-2023,68.76,-27.51
11-09-2023,131.58,15.75
18-06-2023,151.92,-48.66
23-03-2023,193.41,85.05
16-04-2022,114.5151,-12.5349
11-09-2023,215.541,7.101
27-11-2024,146.592,7.152
21-03-2021,96.78,44.46
10-04-2022,190.512,65.592
26-08-2024,254.88,40.77
06-09-2022,111.024,19.704
16-04-2022,143.91,63.27
13-10-2024,93.03,46.41
05-05-2024,70.065,20.115
03-12-2022,75.825,-22.815
15-03-2023,56.565,5.565
24-01-2021,139.2,65.28
19-12-2022,154.26,60.12
24-04-2024,224.565,-77.595
25-12-2024,125.685,40.485
30-10-2023,102.9,15.42
21-08-2021,111.7263,16.1463
13-10-2024,32.346,12.906
20-10-2024,229.68,103.32
25-03-2023,107.4,35.4
09-05-2022,119.52,-14.4
23-12-2024,178.2,-115.92
01-05-2023,86.913,-4.887
22-02-2022,106.38,36.54
31-03-2024,110.7,12.12
05-08-2023,143.16,28.62
08-08-2023,55.8885,3.0885
23-08-2022,56.4,26.4
06-03-2022,79.38,14.94
08-08-2023,49.8465,-10.3635
15-09-2021,232.5,18.6
02-12-2024,338.4,97.92
01-05-2023,104.76,41.85
04-12-2024,351.84,147.72
07-11-2024,34.425,13.725
17-01-2022,110.25,7.65
31-05-2022,50.64,24.24
25-06-2022,69.3,16.62
18-01-2022,131.94,21.96
10-06-2024,126.84,46.83
27-10-2021,185.55,79.65
01-11-2021,48.93,-5.91
23-08-2024,227.07,37.83
02-01-2024,139.23,68.22
25-06-2023,154.278,17.118
30-12-2022,342.792,64.692
30-10-2024,74.97,17.91
24-08-2021,61.446,-6.714
10-10-2024,213.12,-490.2
20-09-2024,75.114,11.634
16-07-2024,64.7625,-14.1375
31-10-2024,46.59,11.64
25-09-2021,150.255,25.035
23-06-2021,102.339,30.819
15-03-2023,143.58,10.02
02-11-2022,140.1,5.4
22-08-2024,197.637,-78.573
25-11-2021,183.885,-82.095
10-12-2021,132.51,66.15
21-09-2022,191.241,-17.199
08-05-2023,271.44,130.14
14-02-2021,146.61,61.56
21-03-2021,93.24,29.82
12-09-2024,90.072,11.952
30-06-2024,84.186,-40.734
28-11-2023,239.28,7.14
22-08-2024,128.22,48.72
30-08-2023,239.166,-15.954
18-04-2024,57.06,2.7
23-11-2023,58.752,-2.628
29-10-2022,80.55,-27.45
05-12-2023,99.972,-26.688
02-01-2023,217.32,36.9
17-09-2021,126.54,23.94
11-09-2023,109.32,12
16-04-2022,157.968,57.258
24-10-2022,126,37.68
14-11-2024,168.03,20.16
26-12-2023,118.8,58.2
18-08-2024,201.285,64.845
03-05-2022,62.1,12.42
20-05-2024,84.75,6.75
05-06-2022,105.4011,-55.8789
15-11-2022,115.02,3.45
09-10-2023,410.346,4.536
27-12-2024,185.0688,-102.8712
17-02-2024,46.512,9.192
31-10-2024,42.675,-13.725
05-11-2023,114.78,19.5
29-07-2023,128.5515,-53.3985
03-06-2024,38.88,-3.12
10-10-2023,135.9333,14.8833
25-09-2024,77.1,33.12
30-12-2022,136.89,-1.53
11-07-2024,219.78,59.34
08-12-2024,101.76,31.44
15-06-2022,101.412,2.172
15-09-2021,254.07,8.37
18-10-2021,241.6446,69.5046
30-07-2022,118.2,-115.86
01-10-2024,147.987,65.637
12-12-2022,412.02,206.01
07-02-2021,252.0378,6.0378
24-08-2022,65.5557,-54.5643
06-12-2023,111.72,21.21
23-04-2024,96.552,-25.788
03-03-2024,46.5,9.3
05-02-2023,206.388,-13.812
27-02-2023,85.5414,11.6814
12-01-2022,187.515,-17.505
26-12-2023,103.584,29.904
18-09-2022,109.65,25.2
02-07-2024,139.77,29.34
01-02-2021,40.68,11.79
27-08-2022,124.338,-63.462
15-10-2024,325.92,78.12
31-10-2024,59.4,7.11
16-06-2022,124.32,54.66
06-08-2022,69.516,-10.464
26-08-2024,75.492,9.162
06-06-2023,66.744,20.754
26-09-2021,32.85,13.41
11-09-2024,141.9,4.2
11-06-2022,77.526,-10.674
25-06-2022,38.88,12.42
14-12-2022,154.7784,31.6584
07-07-2022,178.74,14.22
01-12-2021,102.33,51.03
16-03-2022,91.134,-1.146
08-12-2021,123.8664,33.8664
10-10-2023,276.2613,-109.6287
16-05-2023,81.408,-33.792
30-08-2024,156.1032,-29.9568
30-04-2023,165.888,58.968
06-12-2023,73.92,29.52
22-08-2024,121.6116,16.0416
06-08-2023,200.04,78
24-07-2022,52.0566,-11.8434
22-10-2021,68.985,23.625
09-05-2024,169.44,33.84
06-08-2024,1113.264,-705.096
09-11-2022,109.62,36.12
22-11-2023,95.64,17.16
23-05-2024,136.5,-90.09
08-03-2021,124.146,39.996
27-05-2024,78.246,-44.424
23-02-2024,34.101,-3.789
25-01-2024,144.9,72.42
15-03-2024,128.9025,30.2625
07-06-2023,163.3275,1.8375
28-10-2023,177.75,30.15
23-09-2023,61.86,16.68
28-09-2022,145.719,27.459
15-11-2022,54.513,1.773
10-10-2023,140.436,11.796
04-03-2023,291.78,37.92
12-02-2024,186.786,8.286
01-02-2023,201.123,75.933
23-10-2022,145.2168,-3.5532
30-12-2023,120.96,-10.92
18-09-2023,157.8,12.6
09-12-2023,103.68,47.64
09-09-2023,125.82,36.45
31-05-2021,138.69,51.3
07-07-2021,186.462,-59.058
11-09-2024,96.42,31.8
25-09-2022,104.625,11.625
29-07-2023,318.2544,-114.1056
27-09-2021,78.246,-3.534
18-08-2021,60.696,-9.144
22-11-2022,296.73,52.71
20-03-2024,115.5,49.62
12-12-2021,85.905,17.565
12-05-2022,57.84,16.17
16-05-2024,85.995,16.065
04-07-2024,34.2,0.27
31-01-2021,163.98,18
10-12-2023,83.862,-26.568
16-06-2024,57.825,-8.145
03-11-2021,174.5184,-95.5416
21-09-2023,114.912,11.472
17-10-2022,158.571,-17.619
05-04-2022,130.815,-7.335
20-12-2023,145.044,54.684
27-02-2023,204.66,27.21
27-12-2023,141.57,49.5
24-06-2022,100.95,13.05
04-11-2024,95.22,16.14
12-03-2022,115.83,-3.87
02-10-2022,122.985,1.335
03-11-2021,168.6825,-2.4975
19-05-2024,154.08,-86.4
07-10-2023,175.77,64.98
13-08-2024,138.69,51.3
09-09-2024,50.46,22.68
14-11-2021,138.6,33.24
23-01-2023,39.825,0.825
05-09-2024,116.8425,-14.1075
08-05-2024,1371.42,137.07
29-01-2024,82.386,8.226
14-07-2024,95.904,-3.216
31-12-2023,143.37,50.16
26-11-2024,99.84,35.94
07-06-2021,85.32,-27.18
14-09-2021,77.16,30.84
07-12-2022,130.59,1.26
07-01-2024,116.1675,35.6175
22-12-2021,145.65,-122.4
20-01-2024,63.18,6.3
04-11-2024,105.312,38.172
04-12-2024,132.3,10.44
16-10-2021,94.2,24.48
04-12-2024,77.52,20.88
06-12-2021,115.68,30
01-06-2021,58.104,6.744
25-06-2021,108.2736,-7.4664
24-06-2024,33.66,5.7
20-11-2024,116.88,38.52
06-09-2023,78.57,13.02
18-08-2024,178.2,21.33
03-12-2021,74.0781,-30.7719
01-08-2021,52.47,11.52
17-08-2022,130.23,32.49
11-11-2023,111.9525,-12.2475
03-01-2024,157.41,34.56
18-06-2023,162.3228,-2.2572
04-09-2023,251.01,122.94
30-12-2024,247.59,39.6
26-12-2024,302.2908,-131.3592
13-11-2022,123.24,46.8
23-05-2022,166.92,4.98
09-11-2023,66.9,29.4
09-08-2024,87.96,7.02
05-06-2023,144.72,24.6
30-12-2023,283.662,6.282
21-07-2024,76.7169,27.6669
11-07-2024,72,4.32
02-09-2024,155.88,21.78
15-12-2024,112.08,4.32
09-04-2024,75.708,23.508
10-02-2024,173.556,44.316
13-02-2024,109.9485,-18.7515
08-06-2023,62.925,-50.355
23-01-2024,253.95,76.05
22-03-2022,114.84,51.66
21-10-2021,160.38,60.48
03-01-2024,87.9,21.96
14-06-2024,108,31.68
25-03-2023,158.4,58.5
20-05-2024,137.58,28.86
12-04-2023,100.404,-25.116
28-11-2023,125.73,47.76
25-08-2024,91.962,1.002
10-04-2023,287.9436,38.1036
06-11-2024,51.111,2.781
05-11-2021,121.275,-63.105
15-02-2024,118.935,26.385
09-01-2024,37.38,1.08
01-07-2023,178.32,76.56
04-09-2024,119.25,21.42
30-09-2023,168.3,79.08
03-01-2021,159.444,-95.676
07-11-2021,53.16,26.52
16-01-2022,67.8,17.58
07-02-2023,142.2,29.7
26-11-2022,122.94,50.4
15-09-2022,111.3,18.9
26-05-2024,74.655,-3.345
26-08-2024,74.565,-26.865
01-08-2021,253.3635,-35.0865
24-07-2024,56.448,-23.532
10-02-2024,123.6534,-1.5066
06-10-2024,64.233,15.633
07-11-2024,31.0365,-20.8935
11-11-2024,136.5,15
15-11-2023,64.2765,7.8765
01-05-2022,170.88,1.68
10-02-2023,106.1055,23.2155
10-05-2022,70.08,25.2
13-07-2023,100.8,6
24-01-2021,110.808,8.568
29-08-2021,260.88,12.96
11-10-2023,102.1149,-12.3051
02-11-2022,343.77,120.12
18-06-2024,135.594,-6.066
08-08-2024,87.42,32.34
19-02-2021,118.35,36.63
02-08-2022,120.096,-1.344
04-11-2024,137.088,-8.592
16-12-2024,94.788,-41.112
05-09-2022,74.52,10.35
12-01-2022,126.9135,28.3635
21-05-2024,116.55,31.29
28-05-2023,63.18,-6.36
05-07-2024,95.49,39.15
08-03-2021,143.316,-12.804
06-09-2023,289.26,95.4
23-11-2022,73.3785,-31.9215
12-09-2024,100.116,42.066
27-11-2024,189.432,-22.248
05-08-2024,127.17,32.49
26-11-2023,101.412,20.232
11-01-2022,142.68,45.6
05-03-2023,37.395,4.095
19-10-2023,51.48,14.4
25-10-2022,68.4,7.5
01-01-2021,120.366,36.036
13-06-2022,60.8334,-3.4866
20-09-2023,201.447,26.847
13-02-2022,39.816,-19.944
21-05-2024,82.89,36.45
08-11-2022,125.793,20.943
22-08-2024,322.1271,-4.4829
19-12-2023,115.56,12.6
13-08-2024,76.32,23.58
22-07-2023,58.4073,12.7773
31-12-2023,115.44,-106.26
23-12-2023,244.08,0
18-08-2021,161.94,74.46
12-09-2022,80.01,34.38
24-11-2022,51.408,9.048
25-09-2022,103.3461,14.1561
30-09-2024,65.124,15.804
13-03-2024,83.88,30.96
27-08-2022,87.534,1.914
30-09-2021,144.27,54.81
09-05-2023,90.936,16.116
07-06-2021,69.3,3.42
13-09-2023,70.875,15.675
31-08-2022,66.75,-1.35
16-02-2022,150.66,9
15-10-2024,322.1271,-4.4829
08-03-2021,316.764,13.944
09-12-2023,155.25,24.84
27-09-2023,159.4098,-27.0402
09-11-2021,42.1191,-11.9709
06-07-2021,180.396,-90.204
11-09-2023,41.58,9.66
25-07-2021,48.804,1.704
26-11-2022,123.72,39.54
11-09-2024,46.9974,-14.2026
13-12-2021,254.6772,-30.8028
25-09-2024,96.66,3.78
28-12-2023,80.865,-50.175
24-07-2024,61.92,-29.94
22-06-2023,51.63,19.59
06-05-2024,162.84,63.48
20-02-2023,124.092,-11.058
18-04-2024,40.68,12.96
11-08-2022,26.22,5.22
05-08-2023,100.92,45.36
29-11-2022,71.172,11.772
04-06-2024,136.242,-6.138
03-11-2024,184.8,73.8
12-07-2022,58.2,4.56
09-08-2022,54.72,6
15-11-2022,109.665,-30.735
28-07-2021,49.0779,-5.3721
10-05-2024,127.584,-23.496
21-09-2022,52.218,6.378
25-10-2022,102.69,38.85
12-03-2024,91.2024,-53.3976
01-10-2024,116.388,-103.212
15-10-2022,126.75,18.9
02-04-2021,149.58,55.08
25-12-2022,83.439,-17.181
02-09-2021,52.8,19.5
12-12-2024,47.52,23.28
13-06-2022,74.094,-36.456
12-03-2021,93.96,30.96
27-08-2024,455.49,86.49
30-12-2024,49.3515,-4.5585
22-08-2024,89.16,32.94
15-02-2024,76.896,-7.704
03-12-2024,55.35,22.65
10-02-2024,185.598,-2.982
02-05-2023,49.59,17.28
07-07-2024,368.55,4.05
15-10-2022,100.2,33.96
29-04-2024,106.542,46.122
19-11-2023,148.41,34.11
14-08-2023,157.32,66
29-08-2024,136.14,13.56
18-06-2024,122.148,-13.572
07-03-2024,169.65,39
11-11-2023,103.92,14.52
21-11-2022,44.55,-5.4
06-06-2022,69.3399,-57.7101
08-10-2024,172.206,9.546
28-11-2021,147.69,67.86
23-10-2023,108.24,34.56
21-03-2021,103.302,38.982
21-12-2023,47.385,-2.115
08-10-2024,37.92,2.22
25-07-2023,142.74,39.96
14-08-2023,45.7662,7.6962
23-12-2021,87.582,-68.538
06-11-2024,129.276,6.966
25-05-2023,52.272,10.992
19-07-2022,53.622,16.632
17-12-2023,76.923,-18.207
05-08-2024,123.8526,7.4526
10-09-2022,51.624,14.904
21-05-2024,39.3324,8.0724
04-02-2022,104.463,-88.737
30-08-2021,63.27,31.59
08-08-2024,62.64,19.35
09-10-2023,139.125,-89.145
27-02-2023,166.131,36.771
22-08-2024,56.85,10.8
15-06-2022,32.4,11.97
28-06-2023,79.74,39.78
24-01-2024,54.6,18.45
22-10-2022,62.568,-36.432
28-11-2024,80.676,3.876
08-06-2022,114.225,-20.625
16-08-2023,48.96,-4.68
24-06-2021,116.883,27.243
22-02-2022,131.22,27.57
08-11-2023,142.02,2.79
05-04-2022,109.296,33.996
09-11-2022,144.42,18.75
06-10-2021,88.404,-63.396
25-06-2021,58.9632,6.3732
26-12-2022,107.46,18.24
23-09-2023,225.99,-10.11
04-05-2023,139.14,15.3
25-10-2024,62.58,14.28
21-02-2021,93.33,-7.47
10-01-2024,222.282,-176.268
07-03-2023,75.5988,4.1388
04-11-2024,73.656,11.016
04-01-2022,47.1753,-20.5047
18-06-2024,175.4703,35.8803
07-08-2024,140.67,-36.63
08-05-2023,63.84,12.12
16-11-2022,76.68,-20.52
01-05-2023,117,22.2
04-09-2024,134.73,59.85
05-12-2024,91.692,11.052
05-08-2023,78.66,33
14-02-2023,40.095,-3.255
13-11-2022,73.425,-0.075
18-12-2024,69.84,2.04
25-06-2021,84.3972,-71.7228
02-04-2024,32.508,-21.132
10-06-2023,58.752,18.912
14-06-2021,111.375,-42.525
26-01-2022,266.04,21.24
10-07-2024,84.84,39.84
31-01-2022,215.541,7.101
26-12-2023,136.2,23.04
02-09-2021,131.76,0
28-10-2023,94.65,42.45
22-08-2023,130.284,-85.476
30-11-2023,73.8,10.2
08-01-2023,184.464,77.784
13-01-2022,52.776,-15.024
25-06-2022,249.9,72.45
07-05-2023,71.199,-6.561
20-05-2024,60.3,1.8
27-06-2024,147.78,-73.92
18-12-2023,68.796,-41.304
07-11-2023,43.8,11.28
22-09-2021,642.78,25.71
13-11-2024,101.61,6.75
25-09-2024,99.12,27.72
26-11-2024,146.79,64.53
03-05-2023,131.223,-25.377
17-01-2022,68.67,7.47
26-02-2024,123.9405,-84.2595
01-11-2022,53.55,6.3
21-09-2021,67.35,4.65
18-09-2024,177.3,40.05
09-06-2024,59.994,-3.366
26-12-2023,121.9848,-29.9352
12-10-2021,90.504,3.984
28-03-2021,188.76,69.84
25-09-2022,249.7257,51.2757
06-06-2021,50.868,13.518
03-12-2022,131.7708,38.0808
11-11-2023,120.816,-38.304
05-09-2021,876.231,-137.349
08-12-2024,109.38,14.16
27-01-2022,101.88,31.5
09-09-2023,22.05,7.92
26-09-2023,46.17,14.82
29-10-2024,127.413,38.223
25-06-2024,60.9765,-51.8235
13-03-2024,35.478,13.338
19-09-2022,52.86,-6.42
16-06-2024,78.66,33
12-02-2023,103.2,14.4
12-11-2024,51.66,17.52
25-01-2024,76.62,0.72
28-05-2024,38.7693,8.3493
18-06-2024,103.599,2.259
10-05-2023,87.912,-38.148
06-09-2021,149.34,2.97
08-05-2024,101.952,-17.028
18-10-2023,151.2,33.12
13-03-2024,45.36,6.24
05-09-2021,71.94,10.74
11-11-2023,81.0975,-33.9525
01-06-2023,79.884,-31.956
12-12-2021,278.424,24.744
02-09-2023,73.2336,-8.0664
01-10-2022,52.947,-9.003
05-08-2021,90.84,25.38
09-05-2023,109.8,17.52
19-08-2024,386.856,29.976
22-07-2023,113.7,11.34
24-01-2024,56.52,5.58
26-11-2022,146.7,21.96
23-03-2021,48.4632,-25.6368
07-04-2024,101.04,43.44
11-12-2024,21.9,6.3
01-08-2023,109.95,25.2
25-12-2024,97.86,48.93
02-11-2021,227.82,0
18-06-2024,101.52,26.97
09-10-2024,45.4176,-1.1424
30-01-2023,187.0239,-27.1761
29-06-2021,250.2732,-24.0468
05-10-2022,81.7218,28.5018
25-09-2024,94.05,33.84
05-06-2022,196.7715,-21.6285
14-06-2021,137.565,-34.875
07-12-2022,46.26,11.07
04-12-2023,112.8,46.08
03-01-2021,69.3,3.42
11-09-2024,54.75,22.35
25-11-2021,73.872,5.712
29-09-2024,108.7881,14.4081
13-02-2022,69.786,-22.104
14-10-2023,107.784,-2.616
18-05-2022,100.38,50.19
10-01-2023,191.808,-19.332
06-06-2021,82.98,-33.24
03-10-2022,103.2,44.34
31-10-2022,85.752,21.912
27-02-2023,130.896,56.646
03-09-2023,80.0415,-39.2985
26-04-2023,137.16,31.53
09-05-2024,56.9214,20.5614
07-06-2022,50.16,17.04
14-08-2023,119.3772,-24.8028
14-08-2023,141.15,57.75
06-05-2024,69.0945,-11.4555
24-04-2024,110.646,38.106
23-02-2022,317.4003,45.8703
20-03-2023,37.7982,3.1482
12-06-2023,85.14,39.96
06-02-2022,156.744,-195.936
26-06-2023,113.04,49.68
16-04-2022,62.9004,-27.3396
10-02-2023,96.2505,-2.6595
25-09-2023,53.7,17.7
19-12-2024,134.46,52.26
08-10-2024,114.84,22.86
10-06-2021,75.24,6
19-06-2023,158.4198,2.4798
07-12-2022,102.9,49.35
24-06-2021,95.688,20.148
01-05-2024,140.76,28.08
08-05-2023,39,9.36
27-03-2024,139.23,5.49
15-09-2022,68.64,8.16
05-09-2024,149.445,-41.895
10-01-2023,29.01,6.09
06-08-2022,82.044,-32.676
25-06-2024,248.22,96.78
25-12-2021,70.92,1.08
11-06-2022,44.52,7.56
15-09-2022,110.7,12.12
26-12-2021,99.6135,-32.0865
11-09-2023,163.8,24.57
03-01-2021,68.868,-26.412
14-11-2022,44.28,12.36
22-05-2022,213.705,-0.045
21-04-2024,113.46,28.32
06-09-2022,65.934,2.904
25-11-2024,87.966,23.406
23-12-2021,166.14,46.5
26-02-2024,53.97,-28.14
10-02-2022,47.412,19.452
25-07-2023,112.8,38.25
11-07-2022,77.535,14.415
03-12-2024,43.98,3.51
12-05-2021,143.046,34.866
22-10-2023,70.308,-3.552
19-10-2022,213.12,95.88
11-11-2023,56.304,-18.816
20-08-2024,125.8485,-87.9015
20-09-2021,100.38,43.14
20-08-2024,60.2928,-38.7072
05-08-2024,174.7728,-46.2672
07-12-2022,44.46,10.62
02-01-2024,58.5,11.07
28-03-2023,50.6892,-32.5908
10-03-2024,46.9368,-16.9032
05-12-2024,121.8,7.2
23-06-2024,67.89,-8.43
17-09-2021,55.14,17.07
24-08-2022,88.47,37.98
22-10-2023,78.354,-50.976
02-04-2021,111.84,23.4
04-09-2023,29.565,-23.895
07-05-2024,88.254,-20.616
13-12-2021,47.52,12.12
03-12-2022,137.0262,-46.5438
11-07-2021,54.1824,14.3424
25-12-2024,80.2314,-62.1486
09-01-2021,123.753,32.793
20-11-2024,56.16,23.52
27-12-2021,79.5804,11.4204
07-06-2023,116.391,-84.669
10-05-2022,36.72,6.57
10-05-2024,63.24,0.6
12-02-2023,100.92,45.36
11-11-2023,201.3165,2.4165
09-04-2023,52.56,18.9
14-06-2024,84.78,35.55
28-07-2021,42.6786,11.2986
13-09-2022,54.54,18.18
07-04-2024,82.2,10.65
23-08-2022,65.55,7.8
20-12-2023,65.6613,10.2213
14-02-2024,123.12,20.88
14-04-2021,55.92,20.64
04-01-2022,28.779,-7.071
07-12-2023,119.1,0
18-06-2024,96.39,41.58
15-06-2022,26.94,11.31
22-07-2023,109.9485,-18.7515
25-08-2021,143.7678,-70.6122
18-11-2024,84.078,23.238
23-03-2023,136.38,55.89
28-03-2023,33.9465,-15.4035
28-12-2022,123.504,20.784
09-12-2023,141.75,69.45
04-11-2021,65.5875,-32.2425
10-08-2022,54.4416,-33.9384
07-06-2022,80.3772,1.8972
25-05-2022,60.156,11.316
29-06-2022,78.84,1.56
20-10-2021,142.992,-95.328
19-12-2023,144,8.64
23-06-2024,72.708,15.708
03-01-2021,135.1182,-45.9018
24-10-2024,65.55,28.8
31-07-2022,60.654,-15.486
06-08-2024,67.92,14.16
25-11-2023,61.47,16.56
16-05-2023,99.828,-344.412
06-03-2022,32.64,1.95
22-11-2024,87.36,7.77
31-10-2022,427.59,128.25
12-11-2022,150.606,65.226
14-06-2024,125.235,-3.345
24-02-2022,162.06,66.42
15-08-2021,32.736,-9.024
17-10-2023,54,5.4
29-12-2024,294.3,135.36
22-05-2022,133.785,11.865
11-10-2023,177.3,86.76
10-05-2024,101.016,-33.744
08-10-2024,88.02,33.3
22-03-2021,118.665,-6.735
14-08-2022,106.08,40.26
10-04-2023,85.05,19.8
25-09-2024,73.08,4.32
04-03-2024,88.47,37.98
26-12-2021,48,2.88
28-10-2023,74.22,31.86
29-10-2022,102.15,17.28
05-10-2021,77.04,16.92
23-09-2023,125.064,34.704
21-04-2022,61.02,23.76
17-06-2024,52.866,23.466
01-12-2021,75.72,37.8
03-08-2022,43.254,17.274
19-05-2022,50.796,11.496
07-08-2022,76.8924,-52.3476
21-10-2024,71.82,24.36
17-10-2021,125.496,21.096
23-11-2023,38.772,12.492
23-03-2021,44.1228,17.4828
22-07-2023,70.467,-1.833
13-11-2022,60.588,-10.152
12-05-2021,258,110.85
19-06-2024,69.2286,-51.1014
01-10-2024,52.8,10.5
06-09-2023,75.69,4.5
16-09-2024,66.87,28.71
03-12-2021,40.587,-1.473
11-06-2024,54.18,24.36
06-06-2023,99.495,-11.055
30-11-2022,155.7,13.95
01-07-2024,119.43,2.34
30-08-2023,79.11,23.67
15-02-2024,80.433,-8.937
21-08-2024,57.753,10.863
03-05-2023,181.8945,52.5645
26-08-2024,68.79,-39.93
20-09-2023,67.662,23.142
31-12-2023,171.36,-17.16
29-08-2021,63.792,-11.748
09-08-2024,117.1545,43.6545
03-06-2024,227.28,45.36
23-09-2021,207.36,4.14
19-07-2024,74.91,-70.44
17-05-2022,47.952,4.032
21-11-2022,108.96,36.96
20-02-2023,37.08,17.73
24-07-2024,67.92,14.94
13-06-2022,114.21,41.85
12-06-2024,95.28,31.44
27-12-2021,226.8,0
03-10-2022,123.72,33.36
06-02-2022,155.22,27.69
03-08-2021,160.992,-26.208
18-02-2021,81.54,24.39
01-08-2024,19.71,4.11
16-12-2021,110.0757,-47.8443
18-08-2024,155.007,34.437
16-12-2023,44.22,0
02-08-2022,154.278,17.118
01-08-2021,102.762,1.842
20-03-2023,61.0791,18.3891
17-07-2024,56.052,5.592
15-03-2021,66.45,33.15
27-03-2024,81.9,33.54
14-03-2021,37.68,12.78
08-05-2023,81.9,21.96
07-02-2023,182.76,74.88
20-08-2024,86.496,-66.954
19-04-2021,94.284,15.624
21-02-2022,75.75,23.4
11-06-2024,49.104,-4.956
13-02-2024,124.092,-2.808
07-12-2022,96,0.96
03-01-2024,216.27,28.62
26-09-2023,103.275,43.605
07-08-2023,97.2345,25.7445
10-06-2021,59.22,5.28
21-11-2022,130.32,22.14
04-05-2021,55.6017,0.6417
14-04-2022,99.21,-69.45
20-09-2021,58.6044,18.4044
31-10-2021,140.22,42.03
06-08-2023,90.9,28.08
22-06-2022,50.94,17.28
11-09-2023,70.95,17.7
27-07-2021,121.2534,-73.2666
22-01-2024,171.99,6.84
03-10-2021,82.161,12.771
02-08-2021,143.1,9.96
09-05-2022,104.166,10.386
04-10-2023,56.214,10.614
26-02-2021,59.25,10.05
09-05-2024,98.85,42.48
12-12-2024,80.2314,-18.2286
02-08-2023,113.0697,16.9497
07-08-2024,35.892,-0.618
20-02-2022,75.6,3.72
19-01-2022,142.2,32.58
09-10-2024,27.6888,-2.6712
03-04-2024,71.28,1.92
06-09-2024,71.73,9.27
01-07-2023,52.86,12.12
16-01-2022,168.18,58.86
02-11-2022,47.88,9.09
29-11-2022,40.905,9.495
28-12-2021,25.23,9.33
17-08-2021,37.17,-34.23
29-09-2021,66.45,33.15
01-03-2023,53.64,-9.84
18-10-2023,49.5,-3.6
11-08-2022,60.39,6.03
27-11-2024,88.2,6.96
07-08-2024,28.512,0.432
11-07-2021,61.281,-25.659
07-02-2023,169.38,81.18
29-08-2024,127.47,36.96
16-10-2021,47.82,6.18
09-06-2024,77.04,0
29-01-2024,62.316,-24.984
26-08-2024,39.6,12.6
09-04-2024,59.913,3.993
26-05-2022,65.0628,-16.0272
02-09-2021,105.6,52.8
24-06-2021,85.455,10.305
02-08-2022,81.324,4.464
03-08-2022,88.209,35.199
06-06-2024,239.3139,89.3739
28-03-2023,26.8173,3.5073
24-06-2024,71.37,27.09
06-09-2022,51.948,16.068
27-06-2023,110.3103,-22.7097
27-09-2021,224.01,-215.1
14-09-2022,74.28,16.32
25-06-2022,31.623,5.973
31-10-2024,65.025,-9.225
13-04-2021,108.405,-38.655
02-11-2022,94.65,14.1
06-11-2024,78.003,0.783
07-11-2023,38.2077,-0.7623
21-04-2024,271.44,0
20-02-2023,41.19,19.77
15-11-2022,24.402,3.822
01-04-2023,130.2528,-12.3072
17-11-2024,154.8,17.01
23-05-2024,20.46,1.02
26-04-2023,33.96,5.04
25-02-2024,155.34,15.48
27-11-2022,86.88,14.76
21-05-2023,68.04,3.24
23-10-2022,84.75,7.62
07-12-2021,87.3,2.55
19-06-2024,27.4125,-1.3875
11-01-2024,67.032,-32.448
05-07-2021,56.61,6.51
02-06-2024,98.172,3.132
27-03-2023,63.36,31.68
25-07-2022,42.3,19.35
25-12-2023,50.94,17.28
21-11-2022,57.96,-28.98
14-11-2024,71.28,35.64
18-10-2021,175.56,-28.59
